Término,TTF,IDF,TTF-IDF,% de Textos
reason register,3,3.740840023925201,11.222520071775602,3.3333333333333335
individual text file,3,3.740840023925201,11.222520071775602,3.3333333333333335
change dependent,3,3.740840023925201,11.222520071775602,3.3333333333333335
daily mail reader,3,3.740840023925201,11.222520071775602,3.3333333333333335
relationship measure,3,3.740840023925201,11.222520071775602,3.3333333333333335
th percentile means,3,3.740840023925201,11.222520071775602,3.3333333333333335
speaker role,3,3.740840023925201,11.222520071775602,3.3333333333333335
dalton puffer,3,3.740840023925201,11.222520071775602,3.3333333333333335
involved production circumstance,3,3.740840023925201,11.222520071775602,3.3333333333333335
speech error,3,3.740840023925201,11.222520071775602,3.3333333333333335
raw text file,3,3.740840023925201,11.222520071775602,3.3333333333333335
division undergraduate,3,3.740840023925201,11.222520071775602,3.3333333333333335
good corpus linguist,3,3.740840023925201,11.222520071775602,3.3333333333333335
different classification approach,3,3.740840023925201,11.222520071775602,3.3333333333333335
twitter datum,3,3.740840023925201,11.222520071775602,3.3333333333333335
cluster technique,3,3.740840023925201,11.222520071775602,3.3333333333333335
mass weight,3,3.740840023925201,11.222520071775602,3.3333333333333335
element of subjectivity,3,3.740840023925201,11.222520071775602,3.3333333333333335
expression like match,3,3.740840023925201,11.222520071775602,3.3333333333333335
null hypothesis states,3,3.740840023925201,11.222520071775602,3.3333333333333335
treatment of passive,3,3.740840023925201,11.222520071775602,3.3333333333333335
grep returns position,3,3.740840023925201,11.222520071775602,3.3333333333333335
frequency exclusivity,3,3.740840023925201,11.222520071775602,3.3333333333333335
line anchor,3,3.740840023925201,11.222520071775602,3.3333333333333335
envelope of variation,3,3.740840023925201,11.222520071775602,3.3333333333333335
different language background,3,3.3353749158170367,10.00612474745111,6.666666666666667
spoken corpus focus,3,3.3353749158170367,10.00612474745111,6.666666666666667
book uses,3,3.3353749158170367,10.00612474745111,6.666666666666667
figure introduction,3,3.3353749158170367,10.00612474745111,6.666666666666667
example collection,3,3.3353749158170367,10.00612474745111,6.666666666666667
transfer mother tongue,3,3.3353749158170367,10.00612474745111,6.666666666666667
annotation refer,3,3.3353749158170367,10.00612474745111,6.666666666666667
bell curve,3,3.3353749158170367,10.00612474745111,6.666666666666667
normal distribution mean,3,3.3353749158170367,10.00612474745111,6.666666666666667
people city,3,3.3353749158170367,10.00612474745111,6.666666666666667
large scale study,3,3.3353749158170367,10.00612474745111,6.666666666666667
thing world,3,3.3353749158170367,10.00612474745111,6.666666666666667
frequency of person,3,3.3353749158170367,10.00612474745111,6.666666666666667
family member,3,3.3353749158170367,10.00612474745111,6.666666666666667
native learner corpus,3,3.3353749158170367,10.00612474745111,6.666666666666667
corpus childes,3,3.3353749158170367,10.00612474745111,6.666666666666667
closed class word,3,3.3353749158170367,10.00612474745111,6.666666666666667
discussion of language,3,3.3353749158170367,10.00612474745111,6.666666666666667
level of proficiency,3,3.3353749158170367,10.00612474745111,6.666666666666667
raw datum metadata,3,3.3353749158170367,10.00612474745111,6.666666666666667
model prediction,3,3.3353749158170367,10.00612474745111,6.666666666666667
reason focus,3,3.3353749158170367,10.00612474745111,6.666666666666667
language speak,3,3.3353749158170367,10.00612474745111,6.666666666666667
interaction corpus,3,3.3353749158170367,10.00612474745111,6.666666666666667
object of sentence,3,3.3353749158170367,10.00612474745111,6.666666666666667
specific research goal,3,3.3353749158170367,10.00612474745111,6.666666666666667
lemma word family,3,3.3353749158170367,10.00612474745111,6.666666666666667
mean sentence length,3,3.3353749158170367,10.00612474745111,6.666666666666667
bootstrap test,3,3.3353749158170367,10.00612474745111,6.666666666666667
creator of corpus,3,3.3353749158170367,10.00612474745111,6.666666666666667
standard reference corpus,3,3.3353749158170367,10.00612474745111,6.666666666666667
observation cell,3,3.3353749158170367,10.00612474745111,6.666666666666667
proceeds step,3,3.3353749158170367,10.00612474745111,6.666666666666667
capture word,3,3.3353749158170367,10.00612474745111,6.666666666666667
source of variation,3,3.3353749158170367,10.00612474745111,6.666666666666667
entire data set,3,3.3353749158170367,10.00612474745111,6.666666666666667
dimensional contingency table,3,3.3353749158170367,10.00612474745111,6.666666666666667
proportion of variance,3,3.3353749158170367,10.00612474745111,6.666666666666667
effect population,3,3.3353749158170367,10.00612474745111,6.666666666666667
word company,3,3.3353749158170367,10.00612474745111,6.666666666666667
active voice sentence,3,3.3353749158170367,10.00612474745111,6.666666666666667
pairwise correlation,3,3.3353749158170367,10.00612474745111,6.666666666666667
mean word length,3,3.3353749158170367,10.00612474745111,6.666666666666667
case of hypothesis,3,3.3353749158170367,10.00612474745111,6.666666666666667
web crawler,3,3.3353749158170367,10.00612474745111,6.666666666666667
english speaking world,3,3.3353749158170367,10.00612474745111,6.666666666666667
different language register,3,3.3353749158170367,10.00612474745111,6.666666666666667
order of frequency,3,3.3353749158170367,10.00612474745111,6.666666666666667
handful of text,3,3.3353749158170367,10.00612474745111,6.666666666666667
try save,3,3.3353749158170367,10.00612474745111,6.666666666666667
model summary,3,3.3353749158170367,10.00612474745111,6.666666666666667
dialectology sociolinguistics,3,3.3353749158170367,10.00612474745111,6.666666666666667
speech tagger,3,3.3353749158170367,10.00612474745111,6.666666666666667
statistical significance testing,3,3.3353749158170367,10.00612474745111,6.666666666666667
different research design,3,3.3353749158170367,10.00612474745111,6.666666666666667
number of data,3,3.3353749158170367,10.00612474745111,6.666666666666667
mdecte datum,3,3.3353749158170367,10.00612474745111,6.666666666666667
look verb,3,3.3353749158170367,10.00612474745111,6.666666666666667
number of part,3,3.3353749158170367,10.00612474745111,6.666666666666667
available software implementation,3,3.3353749158170367,10.00612474745111,6.666666666666667
suitable parameter value,3,3.3353749158170367,10.00612474745111,6.666666666666667
newspaper section,3,3.3353749158170367,10.00612474745111,6.666666666666667
author identity,3,3.3353749158170367,10.00612474745111,6.666666666666667
collocate word co,3,3.3353749158170367,10.00612474745111,6.666666666666667
paramount importance,3,3.3353749158170367,10.00612474745111,6.666666666666667
different text genre,3,3.3353749158170367,10.00612474745111,6.666666666666667
annotation software,3,3.3353749158170367,10.00612474745111,6.666666666666667
world language,3,3.3353749158170367,10.00612474745111,6.666666666666667
apparent time study,3,3.3353749158170367,10.00612474745111,6.666666666666667
effect size confidence,3,3.3353749158170367,10.00612474745111,6.666666666666667
result differ,3,3.3353749158170367,10.00612474745111,6.666666666666667
source target language,3,3.3353749158170367,10.00612474745111,6.666666666666667
corpus practitioner,3,3.3353749158170367,10.00612474745111,6.666666666666667
issue exercise,3,3.3353749158170367,10.00612474745111,6.666666666666667
issue hand,3,3.3353749158170367,10.00612474745111,6.666666666666667
part of name,3,3.3353749158170367,10.00612474745111,6.666666666666667
vector value,3,3.3353749158170367,10.00612474745111,6.666666666666667
function script,3,3.3353749158170367,10.00612474745111,6.666666666666667
picture book,3,3.3353749158170367,10.00612474745111,6.666666666666667
general purpose corpus,3,3.3353749158170367,10.00612474745111,6.666666666666667
replicability reproducibility,3,3.3353749158170367,10.00612474745111,6.666666666666667
linguistic research design,3,3.3353749158170367,10.00612474745111,6.666666666666667
specific research purpose,3,3.3353749158170367,10.00612474745111,6.666666666666667
state of affair,3,3.3353749158170367,10.00612474745111,6.666666666666667
word span,3,3.3353749158170367,10.00612474745111,6.666666666666667
term of role,3,3.3353749158170367,10.00612474745111,6.666666666666667
value of cell,3,3.3353749158170367,10.00612474745111,6.666666666666667
annotation tag,3,3.3353749158170367,10.00612474745111,6.666666666666667
briefly introduce,3,3.3353749158170367,10.00612474745111,6.666666666666667
number of result,3,3.3353749158170367,10.00612474745111,6.666666666666667
important issue corpus,3,3.3353749158170367,10.00612474745111,6.666666666666667
child learner,3,3.3353749158170367,10.00612474745111,6.666666666666667
user chooses,3,3.3353749158170367,10.00612474745111,6.666666666666667
distribution of vector,3,3.3353749158170367,10.00612474745111,6.666666666666667
measure length,3,3.3353749158170367,10.00612474745111,6.666666666666667
language differ,3,3.3353749158170367,10.00612474745111,6.666666666666667
beginning of section,3,3.3353749158170367,10.00612474745111,6.666666666666667
difference genre,3,3.3353749158170367,10.00612474745111,6.666666666666667
series of command,3,3.3353749158170367,10.00612474745111,6.666666666666667
advance technology,3,3.3353749158170367,10.00612474745111,6.666666666666667
entity use,3,3.3353749158170367,10.00612474745111,6.666666666666667
neural network architecture,3,3.3353749158170367,10.00612474745111,6.666666666666667
start end tag,3,3.3353749158170367,10.00612474745111,6.666666666666667
ready corpus tool,3,3.3353749158170367,10.00612474745111,6.666666666666667
register dimension,3,3.3353749158170367,10.00612474745111,6.666666666666667
attempt use,3,3.3353749158170367,10.00612474745111,6.666666666666667
exploratory tool,3,3.3353749158170367,10.00612474745111,6.666666666666667
annotation file,3,3.3353749158170367,10.00612474745111,6.666666666666667
way look,3,3.3353749158170367,10.00612474745111,6.666666666666667
speech versus,3,3.3353749158170367,10.00612474745111,6.666666666666667
direction of effect,3,3.3353749158170367,10.00612474745111,6.666666666666667
random forests,3,3.3353749158170367,10.00612474745111,6.666666666666667
dataset contains,3,3.3353749158170367,10.00612474745111,6.666666666666667
concordance output,3,3.3353749158170367,10.00612474745111,6.666666666666667
sc mc,3,3.3353749158170367,10.00612474745111,6.666666666666667
production perception,3,3.3353749158170367,10.00612474745111,6.666666666666667
collocation corpus,3,3.0476928433652555,9.143078530095767,10.0
reliability of analysis,3,3.0476928433652555,9.143078530095767,10.0
concordance package,3,3.0476928433652555,9.143078530095767,10.0
scope of corpus,3,3.0476928433652555,9.143078530095767,10.0
difference rank,3,3.0476928433652555,9.143078530095767,10.0
speech production,3,3.0476928433652555,9.143078530095767,10.0
component of bnc,3,3.0476928433652555,9.143078530095767,10.0
comparison corpora,3,3.0476928433652555,9.143078530095767,10.0
individual word form,3,3.0476928433652555,9.143078530095767,10.0
datum violate assumption,3,3.0476928433652555,9.143078530095767,10.0
computer script,3,3.0476928433652555,9.143078530095767,10.0
computer searching,3,3.0476928433652555,9.143078530095767,10.0
handful of word,3,3.0476928433652555,9.143078530095767,10.0
reference cluster,3,3.0476928433652555,9.143078530095767,10.0
determine error,3,3.0476928433652555,9.143078530095767,10.0
account probability,3,3.0476928433652555,9.143078530095767,10.0
major word class,3,3.0476928433652555,9.143078530095767,10.0
example of pos,3,3.0476928433652555,9.143078530095767,10.0
compare register,3,3.0476928433652555,9.143078530095767,10.0
speech of word,3,3.0476928433652555,9.143078530095767,10.0
criterion set,3,3.0476928433652555,9.143078530095767,10.0
information theory,3,3.0476928433652555,9.143078530095767,10.0
compiler of corpus,3,3.0476928433652555,9.143078530095767,10.0
lot of people,3,3.0476928433652555,9.143078530095767,10.0
speech recognition software,3,3.0476928433652555,9.143078530095767,10.0
normed frequency count,3,3.0476928433652555,9.143078530095767,10.0
figure use,3,3.0476928433652555,9.143078530095767,10.0
observation of language,3,3.0476928433652555,9.143078530095767,10.0
oslo bergen corpus,3,3.0476928433652555,9.143078530095767,10.0
use of hedge,3,3.0476928433652555,9.143078530095767,10.0
percentage of text,3,3.0476928433652555,9.143078530095767,10.0
way set,3,3.0476928433652555,9.143078530095767,10.0
collocation idiom,3,3.0476928433652555,9.143078530095767,10.0
research variation,3,3.0476928433652555,9.143078530095767,10.0
test result table,3,3.0476928433652555,9.143078530095767,10.0
study language use,3,3.0476928433652555,9.143078530095767,10.0
predictor effect,3,3.0476928433652555,9.143078530095767,10.0
number of turn,3,3.0476928433652555,9.143078530095767,10.0
relevant datum corpus,3,3.0476928433652555,9.143078530095767,10.0
distribution of occurrence,3,3.0476928433652555,9.143078530095767,10.0
issue consider,3,3.0476928433652555,9.143078530095767,10.0
change result,3,3.0476928433652555,9.143078530095767,10.0
method help,3,3.0476928433652555,9.143078530095767,10.0
facet of language,3,3.0476928433652555,9.143078530095767,10.0
head noun,3,3.0476928433652555,9.143078530095767,10.0
brings problem,3,3.0476928433652555,9.143078530095767,10.0
difference lies,3,3.0476928433652555,9.143078530095767,10.0
association pattern,3,3.0476928433652555,9.143078530095767,10.0
degree of association,3,3.0476928433652555,9.143078530095767,10.0
different association measure,3,3.0476928433652555,9.143078530095767,10.0
wellington corpus,3,3.0476928433652555,9.143078530095767,10.0
set of example,3,3.0476928433652555,9.143078530095767,10.0
field of study,3,3.0476928433652555,9.143078530095767,10.0
regular expression search,3,3.0476928433652555,9.143078530095767,10.0
cd rom,3,3.0476928433652555,9.143078530095767,10.0
look frequency,3,3.0476928433652555,9.143078530095767,10.0
trend datum,3,3.0476928433652555,9.143078530095767,10.0
issue discuss,3,3.0476928433652555,9.143078530095767,10.0
use of pos,3,3.0476928433652555,9.143078530095767,10.0
conditional variable importance score,0,4.433987204485146,0.0,0.0
element of x,0,4.433987204485146,0.0,0.0
n gram list,0,4.433987204485146,0.0,0.0
binary logistic regression model,0,4.433987204485146,0.0,0.0
define vector corpus file,0,4.433987204485146,0.0,0.0
proportion of v,0,4.433987204485146,0.0,0.0
different variety of language,0,4.433987204485146,0.0,0.0
v w,0,4.433987204485146,0.0,0.0
optimal random effect structure,0,4.433987204485146,0.0,0.0
learner l,0,4.433987204485146,0.0,0.0
linguistic variable of interest,0,4.433987204485146,0.0,0.0
expected frequency of collocation,0,4.433987204485146,0.0,0.0
k vector,0,4.433987204485146,0.0,0.0
total number of occurrence,0,4.433987204485146,0.0,0.0
corpus annotation corpus annotation,0,4.433987204485146,0.0,0.0
f score,0,4.433987204485146,0.0,0.0
load prepare corpus file,0,4.433987204485146,0.0,0.0
way r,0,4.433987204485146,0.0,0.0
r of course,0,4.433987204485146,0.0,0.0
unlimited number of time,0,4.433987204485146,0.0,0.0
co occurrence of word,0,4.433987204485146,0.0,0.0
g lmm,0,4.433987204485146,0.0,0.0
k means,0,4.433987204485146,0.0,0.0
male speaker female speaker,0,4.433987204485146,0.0,0.0
speaker b,0,4.433987204485146,0.0,0.0
n gram analysis,0,4.433987204485146,0.0,0.0
r code,0,4.433987204485146,0.0,0.0
child autism spectrum disorder,0,4.433987204485146,0.0,0.0
grammatical category of word,0,4.433987204485146,0.0,0.0
k mean,0,4.433987204485146,0.0,0.0
p value,0,4.433987204485146,0.0,0.0
different level of annotation,0,4.433987204485146,0.0,0.0
sample b,0,4.433987204485146,0.0,0.0
large number of word,0,4.433987204485146,0.0,0.0
different portion of corpus,0,4.433987204485146,0.0,0.0
lexical richness of corpus,0,4.433987204485146,0.0,0.0
total number of token,0,4.433987204485146,0.0,0.0
english norwegian parallel corpus,0,4.433987204485146,0.0,0.0
z standardization,0,4.433987204485146,0.0,0.0
z score,0,4.433987204485146,0.0,0.0
excerpt b,0,4.433987204485146,0.0,0.0
vector v,0,4.433987204485146,0.0,0.0
international corpus of learner,0,4.433987204485146,0.0,0.0
x j,0,4.433987204485146,0.0,0.0
cramer v,0,4.433987204485146,0.0,0.0
word w,0,4.433987204485146,0.0,0.0
table create frequency list,0,4.433987204485146,0.0,0.0
n dimensional datum matrix,0,4.433987204485146,0.0,0.0
total number of word,0,4.433987204485146,0.0,0.0
word n,0,4.433987204485146,0.0,0.0
vector space v,0,4.433987204485146,0.0,0.0
k cluster,0,4.433987204485146,0.0,0.0
random co occurrence baseline,0,4.433987204485146,0.0,0.0
vector x,0,4.433987204485146,0.0,0.0
large amount of datum,0,4.433987204485146,0.0,0.0
v link adj,0,4.433987204485146,0.0,0.0
observed frequency of collocation,0,4.433987204485146,0.0,0.0
r script,0,4.433987204485146,0.0,0.0
scent term reuk geur,0,4.433987204485146,0.0,0.0
collocation x,0,4.433987204485146,0.0,0.0
text b,0,4.433987204485146,0.0,0.0
homoform multi word unit,0,4.433987204485146,0.0,0.0
mean rate of occurrence,0,4.433987204485146,0.0,0.0
response x,0,4.433987204485146,0.0,0.0
inner product of vector,0,4.433987204485146,0.0,0.0
set of k,0,4.433987204485146,0.0,0.0
minimum co occurrence frequency,0,4.433987204485146,0.0,0.0
linguistic characteristic of text,0,4.433987204485146,0.0,0.0
r function,0,4.433987204485146,0.0,0.0
large amount of text,0,4.433987204485146,0.0,0.0
number k,0,4.433987204485146,0.0,0.0
sub discipline of linguistics,0,4.433987204485146,0.0,0.0
distance j,0,4.433987204485146,0.0,0.0
relationship x,0,4.433987204485146,0.0,0.0
phi cram r v,0,4.433987204485146,0.0,0.0
v v,0,4.433987204485146,0.0,0.0
relative frequency of word,0,4.433987204485146,0.0,0.0
base form of verb,0,4.433987204485146,0.0,0.0
www laurenceanthony net software,0,4.433987204485146,0.0,0.0
selection of k,0,4.433987204485146,0.0,0.0
em em b,0,4.433987204485146,0.0,0.0
vector r,0,4.433987204485146,0.0,0.0
cram r v,0,4.433987204485146,0.0,0.0
fichtner c,0,4.433987204485146,0.0,0.0
situational characteristic of text,0,4.433987204485146,0.0,0.0
df b,0,4.433987204485146,0.0,0.0
discipline level of instruction,0,4.433987204485146,0.0,0.0
american component of ice,0,4.433987204485146,0.0,0.0
situational feature of text,0,4.433987204485146,0.0,0.0
different form of verb,0,4.433987204485146,0.0,0.0
major point of criticism,0,4.433987204485146,0.0,0.0
language r,0,4.433987204485146,0.0,0.0
small set of word,0,4.433987204485146,0.0,0.0
uk english usage projects,0,4.433987204485146,0.0,0.0
quantitative analysis of corpora,0,4.433987204485146,0.0,0.0
total number of hit,0,4.433987204485146,0.0,0.0
basic concept corpus linguistics,0,4.433987204485146,0.0,0.0
function r,0,4.433987204485146,0.0,0.0
native speaker of language,0,4.433987204485146,0.0,0.0
p cluster,0,4.433987204485146,0.0,0.0
n gram size,0,4.433987204485146,0.0,0.0
large number of people,0,4.433987204485146,0.0,0.0
matter n,0,4.433987204485146,0.0,0.0
number n,0,4.433987204485146,0.0,0.0
r vector,0,4.433987204485146,0.0,0.0
speaker g,0,4.433987204485146,0.0,0.0
dbscan k mean,0,4.433987204485146,0.0,0.0
cluster c,0,4.433987204485146,0.0,0.0
significant coefficient female versus,0,4.433987204485146,0.0,0.0
b c,0,4.433987204485146,0.0,0.0
point p,0,4.433987204485146,0.0,0.0
different part of world,0,4.433987204485146,0.0,0.0
c unit,0,4.433987204485146,0.0,0.0
u test kruskal,0,4.433987204485146,0.0,0.0
practical guide r,0,4.433987204485146,0.0,0.0
vast majority of corpus,0,4.433987204485146,0.0,0.0
occurrence of w,0,4.433987204485146,0.0,0.0
point b,0,4.433987204485146,0.0,0.0
cumulative percentage of variance,0,4.433987204485146,0.0,0.0
introduction r,0,4.433987204485146,0.0,0.0
python r,0,4.433987204485146,0.0,0.0
large number of case,0,4.433987204485146,0.0,0.0
corpus b,0,4.433987204485146,0.0,0.0
rchoose dir define directory,0,4.433987204485146,0.0,0.0
clear memory define load,0,4.433987204485146,0.0,0.0
e ps,0,4.433987204485146,0.0,0.0
n datum,0,4.433987204485146,0.0,0.0
large collection of text,0,4.433987204485146,0.0,0.0
www tei c,0,4.433987204485146,0.0,0.0
coverage c,0,4.433987204485146,0.0,0.0
effective degree of freedom,0,4.433987204485146,0.0,0.0
optimal fixed effect structure,0,4.433987204485146,0.0,0.0
absolute frequency of word,0,4.433987204485146,0.0,0.0
word n gram,0,4.433987204485146,0.0,0.0
current state of art,0,4.433987204485146,0.0,0.0
demographic information speaker writer,0,4.433987204485146,0.0,0.0
n delaney collentine,0,4.433987204485146,0.0,0.0
phenomenon x,0,4.433987204485146,0.0,0.0
r package,0,4.433987204485146,0.0,0.0
ing form of verb,0,4.433987204485146,0.0,0.0
n gram method,0,4.433987204485146,0.0,0.0
eighteenth century collection online,0,4.433987204485146,0.0,0.0
single tree fit datum,0,4.433987204485146,0.0,0.0
different measure of dispersion,0,4.433987204485146,0.0,0.0
second line of code,0,4.433987204485146,0.0,0.0
racie avanc e corpus,0,4.433987204485146,0.0,0.0
contrastive linguistics translation study,0,4.433987204485146,0.0,0.0
value of k,0,4.433987204485146,0.0,0.0
absolute magnitude of variability,0,4.433987204485146,0.0,0.0
compile result data frame,0,4.433987204485146,0.0,0.0
www english corpora org,0,4.433987204485146,0.0,0.0
probability p,0,4.433987204485146,0.0,0.0
different variety of english,0,4.433987204485146,0.0,0.0
